codigo_centro,nombre_centro,direccion,cod_estado,estado,cod_municipio,municipio,cod_parroquia,parroquia,numero_mesa,electores,circuito_an,lat,lon,riesgo,origen_mesas
020901005,UNIDAD EDUCATIVA DOCTOR RAMON POMPILIO OROPEZA,,02,EDO. ANZOATEGUI,09,MP. MIRANDA,01,PQ. PARIAGUAN,4,813,,,,1,acta
020901006,LICEO PINTO SALINAS,,02,EDO. ANZOATEGUI,09,MP. MIRANDA,01,PQ. PARIAGUAN,1,968,,,,1,acta
020901006,LICEO PINTO SALINAS,,02,EDO. ANZOATEGUI,09,MP. MIRANDA,01,PQ. PARIAGUAN,2,968,,,,1,acta
020901006,LICEO PINTO SALINAS,,02,EDO. ANZOATEGUI,09,MP. MIRANDA,01,PQ. PARIAGUAN,3,968,,,,1,acta
020901006,LICEO PINTO SALINAS,,02,EDO. ANZOATEGUI,09,MP. MIRANDA,01,PQ. PARIAGUAN,4,967,,,,1,acta
020901007,GRUPO ESCOLAR FREITES,,02,EDO. ANZOATEGUI,09,MP. MIRANDA,01,PQ. PARIAGUAN,1,950,,,,1,acta
020901007,GRUPO ESCOLAR FREITES,,02,EDO. ANZOATEGUI,09,MP. MIRANDA,01,PQ. PARIAGUAN,2,950,,,,1,acta
020901007,GRUPO ESCOLAR FREITES,,02,EDO. ANZOATEGUI,09,MP. MIRANDA,01,PQ. PARIAGUAN,3,950,,,,1,acta
020901007,GRUPO ESCOLAR FREITES,,02,EDO. ANZOATEGUI,09,MP. MIRANDA,01,PQ. PARIAGUAN,4,949,,,,1,acta
020901010,ESCUELA RURAL BOLIVARIANA GENERAL JOSE ANTONIO ANZOATEGUI,,02,EDO. ANZOATEGUI,09,MP. MIRANDA,01,PQ. PARIAGUAN,1,606,,,,1,acta
020901010,ESCUELA RURAL BOLIVARIANA GENERAL JOSE ANTONIO ANZOATEGUI,,02,EDO. ANZOATEGUI,09,MP. MIRANDA,01,PQ. PARIAGUAN,2,606,,,,1,acta
020901011,ESCUELA BASICA NACIONAL RURAL SAN MAURICIO,,02,EDO. ANZOATEGUI,09,MP. MIRANDA,01,PQ. PARIAGUAN,1,686,,,,1,acta
020901011,ESCUELA BASICA NACIONAL RURAL SAN MAURICIO,,02,EDO. ANZOATEGUI,09,MP. MIRANDA,01,PQ. PARIAGUAN,2,686,,,,1,acta
020901012,UNIDAD EDUCATIVA BOLIVARIANA LA SIERRA,,02,EDO. ANZOATEGUI,09,MP. MIRANDA,01,PQ. PARIAGUAN,1,193,,,,1,acta
020901013,ESCUELA RURAL BOLIVARIANA LAS PIEDRITAS,,02,EDO. ANZOATEGUI,09,MP. MIRANDA,01,PQ. PARIAGUAN,1,546,,,,1,acta
020901014,CENTRO DE EDUCACIÓN INICIAL CARMEN MARIA FLORES,,02,EDO. ANZOATEGUI,09,MP. MIRANDA,01,PQ. PARIAGUAN,1,751,,,,1,acta
020901015,ESCUELA BOLÍVARIANA MAESTRO SIMÓN RODRÍGUEZ,,02,EDO. ANZOATEGUI,09,MP. MIRANDA,01,PQ. PARIAGUAN,1,606,,,,1,derivado
020902001,ESCUELA CONCENTRADA ATAPIRIRE,,02,EDO. ANZOATEGUI,09,MP. MIRANDA,02,PQ. ATAPIRIRE,1,972,,,,1,acta
020902001,ESCUELA CONCENTRADA ATAPIRIRE,,02,EDO. ANZOATEGUI,09,MP. MIRANDA,02,PQ. ATAPIRIRE,2,972,,,,1,acta
020902001,ESCUELA CONCENTRADA ATAPIRIRE,,02,EDO. ANZOATEGUI,09,MP. MIRANDA,02,PQ. ATAPIRIRE,3,972,,,,1,acta
020902002,ESCUELA BASICA SAN SIMON,,02,EDO. ANZOATEGUI,09,MP. MIRANDA,02,PQ. ATAPIRIRE,1,249,,,,1,acta
020902003,ESCUELA  BOLIVARIANA MUCURA,,02,EDO. ANZOATEGUI,09,MP. MIRANDA,02,PQ. ATAPIRIRE,1,710,,,,1,acta
020902004,ESCUELA RURAL NACIONAL AGUA CLARITA DE LIMO,,02,EDO. ANZOATEGUI,09,MP. MIRANDA,02,PQ. ATAPIRIRE,1,423,,,,1,acta
020902005,NUCLEO ESCOLAR RURAL 321 ALTAGRACIA DEL CARI,,02,EDO. ANZOATEGUI,09,MP. MIRANDA,02,PQ. ATAPIRIRE,1,386,,,,1,acta
020903001,ESCUELA SEBASTIAN FRANCISCO DE MIRANDA,,02,EDO. ANZOATEGUI,09,MP. MIRANDA,03,PQ. BOCA DEL PAO,1,673,,,,1,acta
020903001,ESCUELA SEBASTIAN FRANCISCO DE MIRANDA,,02,EDO. ANZOATEGUI,09,MP. MIRANDA,03,PQ. BOCA DEL PAO,2,673,,,,1,acta
020903001,ESCUELA SEBASTIAN FRANCISCO DE MIRANDA,,02,EDO. ANZOATEGUI,09,MP. MIRANDA,03,PQ. BOCA DEL PAO,3,672,,,,1,acta
020903002,ESCUELA CONCENTRADA LAS RAICES,,02,EDO. ANZOATEGUI,09,MP. MIRANDA,03,PQ. BOCA DEL PAO,1,332,,,,1,derivado
020903003,ESCUELA ESTADAL RURAL LA PIÑA,,02,EDO. ANZOATEGUI,09,MP. MIRANDA,03,PQ. BOCA DEL PAO,1,247,,,,1,acta
020904001,GRUPO ESCOLAR CREACION EL PAO,,02,EDO. ANZOATEGUI,09,MP. MIRANDA,04,PQ. EL PAO,1,863,,,,1,acta
020904001,GRUPO ESCOLAR CREACION EL PAO,,02,EDO. ANZOATEGUI,09,MP. MIRANDA,04,PQ. EL PAO,2,863,,,,1,acta
020904001,GRUPO ESCOLAR CREACION EL PAO,,02,EDO. ANZOATEGUI,09,MP. MIRANDA,04,PQ. EL PAO,3,863,,,,1,acta
020904002,ESCUELA BOLIVARIANA INDIGENA SANTA CRUZ DE CACHIPO,,02,EDO. ANZOATEGUI,09,MP. MIRANDA,04,PQ. EL PAO,1,336,,,,1,derivado
021001001,GRUPO ESCOLAR DOCTOR RAFAEL VELÁSQUEZ MÁRQUEZ,,02,EDO. ANZOATEGUI,10,MP. MONAGAS,01,PQ. MAPIRE,1,703,,,,1,derivado
021001001,GRUPO ESCOLAR DOCTOR RAFAEL VELÁSQUEZ MÁRQUEZ,,02,EDO. ANZOATEGUI,10,MP. MONAGAS,01,PQ. MAPIRE,2,703,,,,1,derivado
021001001,GRUPO ESCOLAR DOCTOR RAFAEL VELÁSQUEZ MÁRQUEZ,,02,EDO. ANZOATEGUI,10,MP. MONAGAS,01,PQ. MAPIRE,3,703,,,,1,derivado
021001002,UNIVERSIDAD BOLIVARIANA ROMULO GALLEGOS,,02,EDO. ANZOATEGUI,10,MP. MONAGAS,01,PQ. MAPIRE,1,662,,,,1,acta
021001002,UNIVERSIDAD BOLIVARIANA ROMULO GALLEGOS,,02,EDO. ANZOATEGUI,10,MP. MONAGAS,01,PQ. MAPIRE,2,661,,,,1,acta
021001003,ESCUELA LA CALCETA,,02,EDO. ANZOATEGUI,10,MP. MONAGAS,01,PQ. MAPIRE,1,299,,,,1,derivado
021002001,ESCUELA ESTADAL CONCENTRADA NUMERO 81-82-189,,02,EDO. ANZOATEGUI,10,MP. MONAGAS,02,PQ. PIAR,1,609,,,,1,acta
021002001,ESCUELA ESTADAL CONCENTRADA NUMERO 81-82-189,,02,EDO. ANZOATEGUI,10,MP. MONAGAS,02,PQ. PIAR,2,609,,,,1,acta
021002002,ESCUELA ESTADAL SIN NUMERO,,02,EDO. ANZOATEGUI,10,MP. MONAGAS,02,PQ. PIAR,1,115,,,,1,acta
021003001,ESCUELA NACIONAL CONCENTRADA NUMERO 16-190-27,,02,EDO. ANZOATEGUI,10,MP. MONAGAS,03,PQ. SN DIEGO DE CABRUTICA,1,796,,,,1,acta
021003001,ESCUELA NACIONAL CONCENTRADA NUMERO 16-190-27,,02,EDO. ANZOATEGUI,10,MP. MONAGAS,03,PQ. SN DIEGO DE CABRUTICA,2,796,,,,1,acta
021003001,ESCUELA NACIONAL CONCENTRADA NUMERO 16-190-27,,02,EDO. ANZOATEGUI,10,MP. MONAGAS,03,PQ. SN DIEGO DE CABRUTICA,3,796,,,,1,acta
021003001,ESCUELA NACIONAL CONCENTRADA NUMERO 16-190-27,,02,EDO. ANZOATEGUI,10,MP. MONAGAS,03,PQ. SN DIEGO DE CABRUTICA,4,796,,,,1,acta
021003002,ESCUELA ESTADAL UNITARIA NUMERO 246,,02,EDO. ANZOATEGUI,10,MP. MONAGAS,03,PQ. SN DIEGO DE CABRUTICA,1,650,,,,1,derivado
021003003,UNIDAD EDUCATIVA COGOLLAL NUCLEO DE EDUCACION RURAL 445,,02,EDO. ANZOATEGUI,10,MP. MONAGAS,03,PQ. SN DIEGO DE CABRUTICA,1,402,,,,1,acta
021003004,ESCUELA ESTADAL SAN MIGUEL,,02,EDO. ANZOATEGUI,10,MP. MONAGAS,03,PQ. SN DIEGO DE CABRUTICA,1,110,,,,1,derivado
021004001,ESCUELA CONCENTRADA NUMERO 88-215-4,,02,EDO. ANZOATEGUI,10,MP. MONAGAS,04,PQ. SANTA CLARA,1,975,,,,1,acta
021004001,ESCUELA CONCENTRADA NUMERO 88-215-4,,02,EDO. ANZOATEGUI,10,MP. MONAGAS,04,PQ. SANTA CLARA,2,975,,,,1,acta
021004002,ESCUELA UNITARIA NUMERO 229,,02,EDO. ANZOATEGUI,10,MP. MONAGAS,04,PQ. SANTA CLARA,1,573,,,,1,acta
021005001,GRUPO ESCOLAR ROMULO GALLEGOS,,02,EDO. ANZOATEGUI,10,MP. MONAGAS,05,PQ. UVERITO,1,753,,,,1,acta
021005001,GRUPO ESCOLAR ROMULO GALLEGOS,,02,EDO. ANZOATEGUI,10,MP. MONAGAS,05,PQ. UVERITO,2,753,,,,1,acta
021005001,GRUPO ESCOLAR ROMULO GALLEGOS,,02,EDO. ANZOATEGUI,10,MP. MONAGAS,05,PQ. UVERITO,3,753,,,,1,acta
021006001,GRUPO ESCOLAR DOCTOR PIÓ CEBALLOS,,02,EDO. ANZOATEGUI,10,MP. MONAGAS,06,PQ. ZUATA,1,938,,,,1,acta
021006001,GRUPO ESCOLAR DOCTOR PIÓ CEBALLOS,,02,EDO. ANZOATEGUI,10,MP. MONAGAS,06,PQ. ZUATA,2,937,,,,1,acta
021006001,GRUPO ESCOLAR DOCTOR PIÓ CEBALLOS,,02,EDO. ANZOATEGUI,10,MP. MONAGAS,06,PQ. ZUATA,3,937,,,,1,acta
021006002,ESCUELA UNITARIA LA MUCHACHA,,02,EDO. ANZOATEGUI,10,MP. MONAGAS,06,PQ. ZUATA,1,138,,,,1,acta
021101001,UNIDAD EDUCATIVA NACIONAL CAYAURIMA,,02,EDO. ANZOATEGUI,11,MP. PEÑALVER,01,PQ. PUERTO PIRITU,1,755,,,,1,acta
021101001,UNIDAD EDUCATIVA NACIONAL CAYAURIMA,,02,EDO. ANZOATEGUI,11,MP. PEÑALVER,01,PQ. PUERTO PIRITU,2,755,,,,1,acta
021101001,UNIDAD EDUCATIVA NACIONAL CAYAURIMA,,02,EDO. ANZOATEGUI,11,MP. PEÑALVER,01,PQ. PUERTO PIRITU,3,755,,,,1,acta
021101001,UNIDAD EDUCATIVA NACIONAL CAYAURIMA,,02,EDO. ANZOATEGUI,11,MP. PEÑALVER,01,PQ. PUERTO PIRITU,4,755,,,,1,acta
021101002,INSTITUTO UNIVERSITARIO DE ADMINISTRACIÓN INDUSTRIAL (IUTA),,02,EDO. ANZOATEGUI,11,MP. PEÑALVER,01,PQ. PUERTO PIRITU,1,883,,,,1,acta
021101002,INSTITUTO UNIVERSITARIO DE ADMINISTRACIÓN INDUSTRIAL (IUTA),,02,EDO. ANZOATEGUI,11,MP. PEÑALVER,01,PQ. PUERTO PIRITU,2,883,,,,1,acta
021101002,INSTITUTO UNIVERSITARIO DE ADMINISTRACIÓN INDUSTRIAL (IUTA),,02,EDO. ANZOATEGUI,11,MP. PEÑALVER,01,PQ. PUERTO PIRITU,3,882,,,,1,acta
021101003,ESCUELA BOLIVARIANA PACHAQUITO,,02,EDO. ANZOATEGUI,11,MP. PEÑALVER,01,PQ. PUERTO PIRITU,1,826,,,,1,acta
021101004,ESCUELA ESTADAL EZEQUIEL ZAMORA,,02,EDO. ANZOATEGUI,11,MP. PEÑALVER,01,PQ. PUERTO PIRITU,1,915,,,,1,acta
021101004,ESCUELA ESTADAL EZEQUIEL ZAMORA,,02,EDO. ANZOATEGUI,11,MP. PEÑALVER,01,PQ. PUERTO PIRITU,2,914,,,,1,acta
021101004,ESCUELA ESTADAL EZEQUIEL ZAMORA,,02,EDO. ANZOATEGUI,11,MP. PEÑALVER,01,PQ. PUERTO PIRITU,3,914,,,,1,acta
021101004,ESCUELA ESTADAL EZEQUIEL ZAMORA,,02,EDO. ANZOATEGUI,11,MP. PEÑALVER,01,PQ. PUERTO PIRITU,4,914,,,,1,acta
021101007,INSTITUTO EDUCACIONAL PUERTO PIRITU,,02,EDO. ANZOATEGUI,11,MP. PEÑALVER,01,PQ. PUERTO PIRITU,1,778,,,,1,acta
021101007,INSTITUTO EDUCACIONAL PUERTO PIRITU,,02,EDO. ANZOATEGUI,11,MP. PEÑALVER,01,PQ. PUERTO PIRITU,2,778,,,,1,acta
021101007,INSTITUTO EDUCACIONAL PUERTO PIRITU,,02,EDO. ANZOATEGUI,11,MP. PEÑALVER,01,PQ. PUERTO PIRITU,3,778,,,,1,acta
021101007,INSTITUTO EDUCACIONAL PUERTO PIRITU,,02,EDO. ANZOATEGUI,11,MP. PEÑALVER,01,PQ. PUERTO PIRITU,4,778,,,,1,acta
021101008,INSTITUTO UNIVERSITARIO TECNOLOGICO JUAN PABLO PEREZ ALFONZO IUTEPAL,,02,EDO. ANZOATEGUI,11,MP. PEÑALVER,01,PQ. PUERTO PIRITU,1,722,,,,1,acta
021101008,INSTITUTO UNIVERSITARIO TECNOLOGICO JUAN PABLO PEREZ ALFONZO IUTEPAL,,02,EDO. ANZOATEGUI,11,MP. PEÑALVER,01,PQ. PUERTO PIRITU,2,722,,,,1,acta
021101008,INSTITUTO UNIVERSITARIO TECNOLOGICO JUAN PABLO PEREZ ALFONZO IUTEPAL,,02,EDO. ANZOATEGUI,11,MP. PEÑALVER,01,PQ. PUERTO PIRITU,3,722,,,,1,acta
021101009,UNIDAD EDUCATIVA NACIONAL BICENTENARIO 5 DE JULIO DE 1811,,02,EDO. ANZOATEGUI,11,MP. PEÑALVER,01,PQ. PUERTO PIRITU,1,927,,,,1,acta
021101009,UNIDAD EDUCATIVA NACIONAL BICENTENARIO 5 DE JULIO DE 1811,,02,EDO. ANZOATEGUI,11,MP. PEÑALVER,01,PQ. PUERTO PIRITU,2,927,,,,1,acta
021101010,ESCUELA BOLIVARIANA LA MEDIANIA,,02,EDO. ANZOATEGUI,11,MP. PEÑALVER,01,PQ. PUERTO PIRITU,1,722,,,,1,acta
021101011,ESCUELA BOLIVARIANA CECILIO ACOSTA,,02,EDO. ANZOATEGUI,11,MP. PEÑALVER,01,PQ. PUERTO PIRITU,1,868,,,,1,acta
021101011,ESCUELA BOLIVARIANA CECILIO ACOSTA,,02,EDO. ANZOATEGUI,11,MP. PEÑALVER,01,PQ. PUERTO PIRITU,2,868,,,,1,acta
021101012,ESCUELA DE EDUCACIÓN ESPECIAL CAYAURIMA,,02,EDO. ANZOATEGUI,11,MP. PEÑALVER,01,PQ. PUERTO PIRITU,1,356,,,,1,acta
021101013,CENTRO DE EDUCACIÓN INICIAL PRINCESA URQUIA,,02,EDO. ANZOATEGUI,11,MP. PEÑALVER,01,PQ. PUERTO PIRITU,1,316,,,,1,acta
021102001,UNIDAD EDUCATIVA BOLIVARIANA  DIEGO ARREAZA MONAGAS,,02,EDO. ANZOATEGUI,11,MP. PEÑALVER,02,PQ. SAN MIGUEL,1,846,,,,1,acta
021102001,UNIDAD EDUCATIVA BOLIVARIANA  DIEGO ARREAZA MONAGAS,,02,EDO. ANZOATEGUI,11,MP. PEÑALVER,02,PQ. SAN MIGUEL,2,846,,,,1,acta
021102001,UNIDAD EDUCATIVA BOLIVARIANA  DIEGO ARREAZA MONAGAS,,02,EDO. ANZOATEGUI,11,MP. PEÑALVER,02,PQ. SAN MIGUEL,3,846,,,,1,acta
021102002,ESCUELA BOLIVARIANA GUATACARITO,,02,EDO. ANZOATEGUI,11,MP. PEÑALVER,02,PQ. SAN MIGUEL,1,200,,,,1,acta
021103001,UNIDAD EDUCATIVA PIÓ CEBALLOS,,02,EDO. ANZOATEGUI,11,MP. PEÑALVER,03,PQ. SUCRE,1,736,,,,1,acta
021103001,UNIDAD EDUCATIVA PIÓ CEBALLOS,,02,EDO. ANZOATEGUI,11,MP. PEÑALVER,03,PQ. SUCRE,2,736,,,,1,acta
021103002,ESCUELA BOLIVARIANA AGUAS CALIENTE,,02,EDO. ANZOATEGUI,11,MP. PEÑALVER,03,PQ. SUCRE,1,335,,,,1,acta
021103003,ESCUELA NACIONAL UNITARIA NUMERO 1290 NUEVO UNARE,,02,EDO. ANZOATEGUI,11,MP. PEÑALVER,03,PQ. SUCRE,1,256,,,,1,derivado
021103004,ESCUELA BOLIVARIANA LA CERCA,,02,EDO. ANZOATEGUI,11,MP. PEÑALVER,03,PQ. SUCRE,1,230,,,,1,acta
021103005,UNIDAD EDUCATIVA NACIONAL SAN JUAN,,02,EDO. ANZOATEGUI,11,MP. PEÑALVER,03,PQ. SUCRE,1,150,,,,1,acta
021201001,GRUPO ESCOLAR DOCTOR RAFAEL  FERNÁNDEZ PADILLA,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,1,748,,,,1,derivado
021201001,GRUPO ESCOLAR DOCTOR RAFAEL  FERNÁNDEZ PADILLA,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,2,748,,,,1,derivado
021201001,GRUPO ESCOLAR DOCTOR RAFAEL  FERNÁNDEZ PADILLA,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,3,748,,,,1,derivado
021201001,GRUPO ESCOLAR DOCTOR RAFAEL  FERNÁNDEZ PADILLA,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,4,747,,,,1,derivado
021201002,LICEO BRICEÑO MÉNDEZ,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,1,821,,,,1,acta
021201002,LICEO BRICEÑO MÉNDEZ,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,2,821,,,,1,acta
021201002,LICEO BRICEÑO MÉNDEZ,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,3,820,,,,1,acta
021201002,LICEO BRICEÑO MÉNDEZ,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,4,820,,,,1,acta
021201003,PARQUE SIMON RODRIGUEZ  NUCLEO DE APOYO FAMILIAR LA CHARNECA,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,1,759,,,,1,acta
021201003,PARQUE SIMON RODRIGUEZ  NUCLEO DE APOYO FAMILIAR LA CHARNECA,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,2,759,,,,1,acta
021201004,ESCUELA BASICA JOSE ANTONIO ANZOATEGUI,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,1,761,,,,1,derivado
021201004,ESCUELA BASICA JOSE ANTONIO ANZOATEGUI,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,2,761,,,,1,derivado
021201004,ESCUELA BASICA JOSE ANTONIO ANZOATEGUI,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,3,760,,,,1,derivado
021201004,ESCUELA BASICA JOSE ANTONIO ANZOATEGUI,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,4,760,,,,1,derivado
021201005,JARDIN DE INFANCIA LA CHARNECA,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,1,715,,,,1,acta
021201005,JARDIN DE INFANCIA LA CHARNECA,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,2,715,,,,1,acta
021201005,JARDIN DE INFANCIA LA CHARNECA,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,3,714,,,,1,acta
021201006,UNIDAD EDUCATIVA HERNANDEZ PARES,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,1,882,,,,1,derivado
021201006,UNIDAD EDUCATIVA HERNANDEZ PARES,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,2,882,,,,1,derivado
021201006,UNIDAD EDUCATIVA HERNANDEZ PARES,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,3,882,,,,1,derivado
021201006,UNIDAD EDUCATIVA HERNANDEZ PARES,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,4,882,,,,1,derivado
021201006,UNIDAD EDUCATIVA HERNANDEZ PARES,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,5,882,,,,1,derivado
021201006,UNIDAD EDUCATIVA HERNANDEZ PARES,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,6,882,,,,1,derivado
021201007,ACADEMIA VIRGEN DEL VALLE,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,1,895,,,,1,acta
021201007,ACADEMIA VIRGEN DEL VALLE,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,2,894,,,,1,acta
021201008,JARDÍN DE INFANCIA  ROSALÍA DE HERRERA,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,1,904,,,,1,acta
021201008,JARDÍN DE INFANCIA  ROSALÍA DE HERRERA,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,2,904,,,,1,acta
021201009,ESCUELA NACIONAL FELIPE WALKER,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,1,958,,,,1,derivado
021201009,ESCUELA NACIONAL FELIPE WALKER,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,2,958,,,,1,derivado
021201009,ESCUELA NACIONAL FELIPE WALKER,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,3,957,,,,1,derivado
021201009,ESCUELA NACIONAL FELIPE WALKER,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,4,957,,,,1,derivado
021201010,JARDIN DE INFANCIA PUEBLO AJURO,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,1,996,,,,1,acta
021201011,ESCUELA NACIONAL LA FLORIDA,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,1,889,,,,1,derivado
021201011,ESCUELA NACIONAL LA FLORIDA,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,2,888,,,,1,derivado
021201011,ESCUELA NACIONAL LA FLORIDA,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,3,888,,,,1,derivado
021201011,ESCUELA NACIONAL LA FLORIDA,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,4,888,,,,1,derivado
021201011,ESCUELA NACIONAL LA FLORIDA,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,5,888,,,,1,derivado
021201012,ESCUELA DE MANUALIDADES FEMENINAS DOÑA EVA DE LISCANO,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,1,766,,,,1,acta
021201012,ESCUELA DE MANUALIDADES FEMENINAS DOÑA EVA DE LISCANO,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,2,765,,,,1,acta
021201013,ESCUELA MENEVEN,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,1,841,,,,1,acta
021201013,ESCUELA MENEVEN,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,2,841,,,,1,acta
021201014,GRUPO ESCOLAR SIMON RODRIGUEZ,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,1,869,,,,1,acta
021201014,GRUPO ESCOLAR SIMON RODRIGUEZ,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,2,868,,,,1,acta
021201014,GRUPO ESCOLAR SIMON RODRIGUEZ,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,3,868,,,,1,acta
021201014,GRUPO ESCOLAR SIMON RODRIGUEZ,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,4,868,,,,1,acta
021201015,ANCIANATO LA MONTONERA,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,1,661,,,,1,derivado
021201015,ANCIANATO LA MONTONERA,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,2,661,,,,1,derivado
021201017,CENTRO DE EDUCACION Y RECUPERACIÓN NUTRICIONAL PASTOR OROPEZA,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,1,873,,,,1,acta
021201017,CENTRO DE EDUCACION Y RECUPERACIÓN NUTRICIONAL PASTOR OROPEZA,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,2,873,,,,1,acta
021201018,CICLO BASICO DOCTOR JUAN PABLO ROJAS PAUL,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,1,918,,,,1,derivado
021201018,CICLO BASICO DOCTOR JUAN PABLO ROJAS PAUL,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,2,918,,,,1,derivado
021201018,CICLO BASICO DOCTOR JUAN PABLO ROJAS PAUL,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,3,918,,,,1,derivado
021201018,CICLO BASICO DOCTOR JUAN PABLO ROJAS PAUL,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,4,918,,,,1,derivado
021201018,CICLO BASICO DOCTOR JUAN PABLO ROJAS PAUL,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,5,918,,,,1,derivado
021201018,CICLO BASICO DOCTOR JUAN PABLO ROJAS PAUL,,02,EDO. ANZOATEGUI,12,MP. SIMON RODRIGUEZ,01,PQ. EL TIGRE,6,917,,,,1,derivado
