centro_cne_id,codigo_centro,cod_estado,cod_municipio,cod_parroquia,estado,municipio,parroquia,nombre_centro,direccion,mesas,electores
060401034,60401034,6,4,1,EDO. BOLIVAR,MP. PIAR,CM. UPATA,UNIVERSIDAD NACIONAL EXPERIMENTAL DE GUAYANA NUCLEO UPATA,SECTOR BICENTENARIO FRENTE AVENIDA VALMORE RODRIGUEZ. DERECHA VEREDA CASAS. IZQUIERDA VEREDA CASAS AVENIDA VALMORE RODRIGUEZ EDIFICIO MENCA DE LEONI UPATA CASA,2,1229
060401035,60401035,6,4,1,EDO. BOLIVAR,MP. PIAR,CM. UPATA,UNIDAD EDUCATIVA BOLIVARIANA ALTAGRACIA,SECTOR ALTAGRACIA DERECHA CALLE LAS PIEDRITAS. IZQUIERDA CALLE LOS RAMITOS. FRENTE CALLE PRINCIPAL CERCA DEL MERCADO LOS GOCHOS CASA,1,342
060401037,60401037,6,4,1,EDO. BOLIVAR,MP. PIAR,CM. UPATA,NUESTRO ETERNO LIDER,SECTOR EL GUAMITO FRENTE CALLE CARACAS. DERECHA PICA SIN NOMBRE. IZQUIERDA PICA SIN NOMBRE VIA PARQUE FERIAL,1,296
060401038,60401038,6,4,1,EDO. BOLIVAR,MP. PIAR,CM. UPATA,VILLA VERDE,SECTOR VILLA VERDE DERECHA CALLE SIN NOMBRE. FRENTE CALLE ANZUATEGUI. IZQUIERDA CAMINO SIN NOMBRE,1,474
060402001,60402001,6,4,2,EDO. BOLIVAR,MP. PIAR,PQ. ANDRES ELOY BLANCO,ESCUELA AUTONOMA EL PAO SECTOR: CARABOBO. FRENTE,CALLE CARABOBO. IZQUIERDA CALLE CASA DE MONJAS. DERECHA CALLE MERCADITO DE VERDURAS. REFERENCIA CERCA DEL MERCADITO DE LAS VERDURAS,2,1150
060402002,60402002,6,4,2,EDO. BOLIVAR,MP. PIAR,PQ. ANDRES ELOY BLANCO,ESCUELA ESTADAL GRADUADA ANITA A CASTRO CASERÍO: SIERRA. FRENTE,CALLE PRINCIPAL. REFERENCIA EL PAO,2,961
060402003,60402003,6,4,2,EDO. BOLIVAR,MP. PIAR,PQ. ANDRES ELOY BLANCO,ESCUELA ESTADAL GRADUADA ENRIQUETA DE PEREZ,SECTOR EL ARROZAL FRENTE CARRETERA EL PAO SAN FELIX. DERECHA CAMINO CASA COMUNAL. IZQUIERDA CAMINO PARTE DEL SECTOR CARRETERA EL PAO SAN FELIX KILOMETRO 45 EL ARROZAL CASA,2,1239
060402004,60402004,6,4,2,EDO. BOLIVAR,MP. PIAR,PQ. ANDRES ELOY BLANCO,ESCUELA ESTADAL CONCENTRADA NUMERO 85-125- 143 SECTOR: LOS JABILLOS. FRENTE,CALLE CAMPO DEPORTIVO. IZQUIERDA CALLE CASA COMUNAL. DERECHA CALLE PAEZ VIA AGRICOLA. REFERENCIA LOS JABILLOS ASENTAMIENTO CAMPESINO,1,672
060402005,60402005,6,4,2,EDO. BOLIVAR,MP. PIAR,PQ. ANDRES ELOY BLANCO,ESCUELA BASICA ESTADAL DOCTOR JOSE MANUEL SISO MARTINEZ,SECTOR PRIMERA AGUA DERECHA CALLE MODULO ASISTENCIAL. IZQUIERDA CALLE CASA COMUNAL. FRENTE CALLE PRIMERA AGUA CASERIO LA PRIMERA AGUA ASENTAMIENTO CAMPESINO CASA,1,642
060402006,60402006,6,4,2,EDO. BOLIVAR,MP. PIAR,PQ. ANDRES ELOY BLANCO,ESCUELA ESTADAL BASICA CONCENTRADA MINA ABAJO - NUCLEO ESCOLAR RURAL NUMERO 83,CASERÍO MINA ABAJO DERECHA CALLE LA CRUZ. IZQUIERDA CALLE EL PAO. FRENTE CALLE PRINCIPAL IGLESIA EL PAO CASA,1,699
060402007,60402007,6,4,2,EDO. BOLIVAR,MP. PIAR,PQ. ANDRES ELOY BLANCO,ESCUELA NACIONAL CONCENTRADA 265 SECTOR: EL TRICAL. FRENTE,CALLE PRINCIIPAL. IZQUIERDA CALLE LAS PALOMERAS. DERECHA CALLE EL TRINCAL. REFERENCIA IGLESIA LOS PASTORES,1,479
060402008,60402008,6,4,2,EDO. BOLIVAR,MP. PIAR,PQ. ANDRES ELOY BLANCO,LICEO INTEGRAL BOLIVARIANO SIMON BARCELO,CASERÍO EL PAO DERECHA CALLE LA CULTURA. IZQUIERDA CALLE PRINCIPAL. FRENTE CALLE IFOCENTRO CASA DE LA CULTURA CASA,1,578
060403001,60403001,6,4,3,EDO. BOLIVAR,MP. PIAR,PQ. PEDRO COVA,UNIDAD EDUCATIVA MORENO DE MENDOZA,SECTOR LA AMARILLA DERECHA CALLE PRINCIPAL. FRENTE CALLE CASA. IZQUIERDA SENDERO CASAS VÍA LA MONTAÑA CASA,6,4262
060403002,60403002,6,4,3,EDO. BOLIVAR,MP. PIAR,PQ. PEDRO COVA,ESCUELA ESTADAL UNITARIA NUMERO 147,SECTOR TAGROIMA DERECHA AVENIDA PRINCIPAL. FRENTE CALLE CASA. IZQUIERDA CALLEJÓN TOCOMA CERCA DEL ABASTO TAGROIMA CASA,1,163
060403003,60403003,6,4,3,EDO. BOLIVAR,MP. PIAR,PQ. PEDRO COVA,ESCUELA ESTADAL CONCENTRADA NUMERO 122 Y SIN NUMERO,SECTOR LA MONTA#A IZQUIERDA CALLE SANTA FE. FRENTE CALLEJÓN PRICIPAL. DERECHA CAMINO AL CACERIO SANTA FE CALLE ESTE LA MONTAÑA EL MANTECO CASA,1,678
060403004,60403004,6,4,3,EDO. BOLIVAR,MP. PIAR,PQ. PEDRO COVA,ESCUELA NACIONAL UNITARIA NUMERO 3264,CASERÍO EL DESCANSO IZQUIERDA CALLE CASABERA. FRENTE CALLE PRINCIPAL AL PUERTO. DERECHA CAMINO CASAS BODEGA MIRA ABAJO CASA,1,235
060403005,60403005,6,4,3,EDO. BOLIVAR,MP. PIAR,PQ. PEDRO COVA,ESCUELA INTEGRAL BOLIVARIANA EL PLOMO CASERÍO: EL PLOMO. REFERENCIA,COMUNIDAD INDIGENA EL PLOMO,1,200
060403008,60403008,6,4,3,EDO. BOLIVAR,MP. PIAR,PQ. PEDRO COVA,ESCUELA BOLIVARIANA CERRO GRANDE,CASERÍO CERRO GRANDE FRENTE CARRERA VIA A LA MINA. DERECHA CAMINO FINCA. IZQUIERDA CAMINO MODULO ABANDONADO CASERIO CERRO GRANDE CASA,1,39
060403009,60403009,6,4,3,EDO. BOLIVAR,MP. PIAR,PQ. PEDRO COVA,UNIDAD EDUCATIVA BOLIVARIANA EL CARMEN,CASERÍO EL CARMEN DERECHA CARRETERA FINCA. IZQUIERDA CARRETERA A 5 MINUTOS DE LA BODEGA LA MARGARITA. FRENTE CARRETERA PRINCIPAL AL CASERIO BUENOS AIRES CALLE PRINCIPAL S/N CASA,1,266
060501003,60501003,6,5,1,EDO. BOLIVAR,MP. ROSCIO,CM. GUASIPATI,UNIDAD EDUCATIVA NACIONAL AEROPUERTO,SECTOR EL AEROPUERTO IZQUIERDA CALLE BOLIVAR. FRENTE CALLE AL FRENTE DE LA UNEG. DERECHA CALLEJÓN FAMILIA CAMPOS CALLE BOLIVAR OESTE FRENTE AL AEROPUERTO CASA,2,811
060501004,60501004,6,5,1,EDO. BOLIVAR,MP. ROSCIO,CM. GUASIPATI,UNIDAD EDUCATIVA NACIONAL EDUARDO OXFORD,SECTOR LOS BUCARES IZQUIERDA CALLE CARAPO. FRENTE CALLE LIBERTAD. DERECHA SENDERO LOS BUCARES CERCA DE ABASTO LA ESPERANZA CASA,5,3402
060501005,60501005,6,5,1,EDO. BOLIVAR,MP. ROSCIO,CM. GUASIPATI,ESCUELA ESTADAL UNITARIA 240,CASERÍO CAMATURE IZQUIERDA CALLE GRANZON FUNDOS. FRENTE CALLE PRINCIPAL. DERECHA PROLONGACIÓN CONSULTORIO DE SALUD DIAGONAL A LA IGLESIA CASA,1,308
060501006,60501006,6,5,1,EDO. BOLIVAR,MP. ROSCIO,CM. GUASIPATI,"ESCUELA ESTADAL NUMERO 311, MODESTO VILLALOBOS","SECTOR EL ROBLE FRENTE AVENIDA AVENIDA ORINOCO. DERECHA CALLE PRINCIPAL. IZQUIERDA CALLE HJ FINAL CALLE ORINOCO, SALIDA AL CALLAO CASA",2,1118
060501007,60501007,6,5,1,EDO. BOLIVAR,MP. ROSCIO,CM. GUASIPATI,UNIDAD EDUCATIVA DALLA ACOSTA,SECTOR DALLA COSTA DERECHA AVENIDA URDANETA. IZQUIERDA CALLE NICOLAS FARRERAS. FRENTE CALLE MATURIN BODEGA DALLA COSTA EDIFICIO,4,3144
060501009,60501009,6,5,1,EDO. BOLIVAR,MP. ROSCIO,CM. GUASIPATI,ESCUELA NACIONAL UNITARIA NUMERO 155,SECTOR SANTA RITA DERECHA CALLE MARIO BRABO. IZQUIERDA CALLE CASA DE FAMILIA HEREDIA. FRENTE CALLE LOS DOS MANUEL SANTA RITA CASA,2,908
060501010,60501010,6,5,1,EDO. BOLIVAR,MP. ROSCIO,CM. GUASIPATI,ESCUELA BASICA CARMITA RAVAGO,SECTOR INAVI IZQUIERDA CALLE DE SECTOR 19 DE ABRIL. FRENTE CALLE CALLE PRINCIPAL. DERECHA CALLEJÓN A 100 METRO DEL ESTDADIO DE INAVI SECTOR NUEVO GUASIPATI INAVI EDIFICIO,4,2687
060501011,60501011,6,5,1,EDO. BOLIVAR,MP. ROSCIO,CM. GUASIPATI,ESCUELA ESTADAL BASICA SIN NUMERO AGUA CLARA,CASERÍO AGUA CLARA FRENTE CALLE PRINCIPAL. IZQUIERDA CALLEJÓN VIVIDA DE LOS DOCENTES. DERECHA SENDERO TERRENOS DE LA NACION CASERIO AGUA CLARA CASA,1,347
060501012,60501012,6,5,1,EDO. BOLIVAR,MP. ROSCIO,CM. GUASIPATI,ESCUELA ESTADAL BASICA JOSE MARIA EMAZABEL,SECTOR EL CARVARIO IZQUIERDA CALLE CALLE JUNIN. FRENTE CALLE CALLE LIBERTAD. DERECHA CARRETERA CARVARIO / CRUCE CON CALLE JUNIN CALLE JUNIN SIN NUEMRO GUASIPATI EDIFICIO,3,2327
060501013,60501013,6,5,1,EDO. BOLIVAR,MP. ROSCIO,CM. GUASIPATI,ESCUELA UNITARIA MIXTA NUMERO 152,CASERÍO TRONCAL DIEZ SECTOR EL CINTILLO FRENTE CARRETERA TRONCAL 10. DERECHA CAMINO BODEGA EL CINTILLO. IZQUIERDA CAMINO FAMILIA GRAFFE CASERIO EL CINTILLO VIA GUASIPATI CASA,1,519
060501014,60501014,6,5,1,EDO. BOLIVAR,MP. ROSCIO,CM. GUASIPATI,ESCUELA ESTADAL UNITARIA NUMERO 189,CASERÍO CASERIO CACHICAMO CAPITAL DERECHA PICA FUNDO SALAY. IZQUIERDA PICA LAS BONITAS. FRENTE PICA FINCA MOISES CASERIO CACHICAMO SECTOR CAPITAL CASA,1,80
060501015,60501015,6,5,1,EDO. BOLIVAR,MP. ROSCIO,CM. GUASIPATI,ESCUELA BASICA RURAL UNITARIA SANTA BARBARA,CASERÍO SANTA BARBARA IZQUIERDA CALLE GUASIPATI. FRENTE CALLE PRINCIPAL. DERECHA TRONCAL 10 CERCA DEL COMANDO POLICIAL CASA,1,195
060501016,60501016,6,5,1,EDO. BOLIVAR,MP. ROSCIO,CM. GUASIPATI,JARDIN DE INFANCIA TORIBIO MUÑOZ,URBANIZACIÓN TORIBIO MUÑOZ DERECHA CALLE NRO. 7. FRENTE CALLE NRO 4. IZQUIERDA CAMINO TERRENOS VALDIDOS MATERALES LA SALVACION CASA,1,794
060501017,60501017,6,5,1,EDO. BOLIVAR,MP. ROSCIO,CM. GUASIPATI,JARDIN DE INFANCIA LA TEJERIA,SECTOR LA TEJERIA IZQUIERDA CALLE GUEVARA. FRENTE CALLE PRINCIPAL. DERECHA CARRETERA TRONCAL 10 JUNTO AS BODEGA NINCY CASA,1,399
060502001,60502001,6,5,2,EDO. BOLIVAR,MP. ROSCIO,PQ. SALOM,ESCUELA CONCENTRADA RURAL 281-314-1282,CASERÍO EL MIAMO DERECHA CALLE FAMILIA GONZALEZ. FRENTE CALLE PRINCIPAL EL MIAMO. IZQUIERDA CARRERA FAMILIA VELASQUEZ CASERIO EL MIAMO CASA,2,959
060502002,60502002,6,5,2,EDO. BOLIVAR,MP. ROSCIO,PQ. SALOM,ESCUELA CONCENTRADA RURAL NUMERO 301 SIN NUMERO,CASERÍO CACERIO CABEZA MALA /PARROQUIA SALON IZQUIERDA CALLE FAMILIA PAEZ. FRENTE CALLE FAMILIA MILLAN SENORA MIRNA. DERECHA CARRERA CARRETERA DE TIERRA CASERIO CABEZA MALA CASA,1,468
060601001,60601001,6,6,1,EDO. BOLIVAR,MP. SUCRE,CM. MARIPA,ESCUELA UNITARIA ESTADAL SAN PERDO DEL TAUCA,CASERÍO SAN PEDRO DEL TAUCA DERECHA CALLE SUR. IZQUIERDA CALLE LA TOMA. FRENTE CALLE PRINCIPAL CASERIO SAN PEDRO DE TAUCA CASA,1,178
060601002,60601002,6,6,1,EDO. BOLIVAR,MP. SUCRE,CM. MARIPA,UNIDAD EDUCATIVA NACIONAL MARIPA BARRIO: ENTRALE. FRENTE,CALLE ESPANA. IZQUIERDA CALLE SAN LUIS REY. REFERENCIA COMANDANCIA POLOCIAL MARIA,4,3037
060601003,60601003,6,6,1,EDO. BOLIVAR,MP. SUCRE,CM. MARIPA,FRANK RISQUEZ IRIBARREN,BARRIO LA SABANITA DERECHA CALLE MANUEL PIAR. IZQUIERDA CALLE BOLIVAR. FRENTE CALLE LA SABANITA ALCALDIA MUNICIPIO SUCRE EDIFICIO,2,1586
060602001,60602001,6,6,2,EDO. BOLIVAR,MP. SUCRE,PQ. ARIPAO,ESCUELA ESTADAL CONCENTRADA NUMERO 1960-68- ARIPAO,CASERÍO ARIPAO FRENTE CALLE PRINCIPAL. DERECHA SENDERO CASAS. IZQUIERDA SENDERO CASAS IGLESIA DE ARIPAO CASA,1,677
060602002,60602002,6,6,2,EDO. BOLIVAR,MP. SUCRE,PQ. ARIPAO,ESCUELA BASICA NACIONAL CAMPO ALEGRE,CASERÍO JABILLAL FRENTE CALLE PRINCIPAL. DERECHA CAMINO CASA. IZQUIERDA CAMINO CASA BODEGA MERCAL JABILLAL CASA,1,276
060602003,60602003,6,6,2,EDO. BOLIVAR,MP. SUCRE,PQ. ARIPAO,ESCUELA ESTADAL UNITARIA PUERTO CABELLO DEL CAURA,CASERÍO PUERTO CABELLO DEL CAURA IZQUIERDA CALLE PRINCIPAL. FRENTE CALLE II. DERECHA CAMINO CASAS AL LADO DEL AMBULATORIO CASA,1,264
060602005,60602005,6,6,2,EDO. BOLIVAR,MP. SUCRE,PQ. ARIPAO,UNIDAD EDUCATIVA BOLIVARIANA SANTA MARIA DE EREBATO SECTOR: ALTO EREBATO. FRENTE,"CALLE SABANITA. IZQUIERDA CARRETERA PISTA DE ATERRIZAJE. DERECHA SENDERO MONTANA. REFERENCIA RIO ALTO CAURA, SECTOR EREBATO",1,215
060602006,60602006,6,6,2,EDO. BOLIVAR,MP. SUCRE,PQ. ARIPAO,"CAMPAMENTO ENTRERIOS SECTOR: ENTRE RIO. REFERENCIA RIO ALTO CAURA,",SECTOR ENTRERIOS,1,231
060602009,60602009,6,6,2,EDO. BOLIVAR,MP. SUCRE,PQ. ARIPAO,ESCUELA BOLIVARIANA SHIMARAÑA,CASERÍO SHIMARAÑA FRENTE CALLE PRINCIPAL. DERECHA CAMINO NULL. IZQUIERDA CAMINO NULL FRENTE AL RIO CAURA CASA,1,154
060603001,60603001,6,6,3,EDO. BOLIVAR,MP. SUCRE,PQ. LAS MAJADAS,ESCUELA CONCENTRADA MIXTA 183-184-229-340 LAS MAJADAS,CASERÍO LAS MAJADAS IZQUIERDA CALLE PRINCIPAL. FRENTE CALLE LOS MANGUITOS. DERECHA SENDERO CASAS CASERIO LAS MAJADAS CASA,1,544
060603002,60603002,6,6,3,EDO. BOLIVAR,MP. SUCRE,PQ. LAS MAJADAS,ESCUELA CONCENTRADA NUMERO 176 SIN NUMERO,CASERÍO EL PIÑAL FRENTE CALLE PRINCIPAL. DERECHA SENDERO CASAS. IZQUIERDA SENDERO CASAS AL LADO DEL AMBULATORIO TIPO I EDIFICIO,1,154
060604001,60604001,6,6,4,EDO. BOLIVAR,MP. SUCRE,PQ. MOITACO,UNIDAD EDUCATIVA NACIONAL FELIPE DE INCIARTE,CASERÍO MOITACO DERECHA CALLE EL CARRITO. FRENTE CALLE PRINCIPAL. IZQUIERDA SENDERO CASAS CERCA DEL AMBULATORIO TIPO I CASA,2,874
060604002,60604002,6,6,4,EDO. BOLIVAR,MP. SUCRE,PQ. MOITACO,ESCUELA CONCENTRADA ESTADAL NUMERO 287 CANAGUAPANA,CASERÍO CANAGUAPANA FRENTE CALLE PRINCIPAL. DERECHA SENDERO CASAS. IZQUIERDA SENDERO CASAS CANCHA DEPORTIVA CASA,1,391
060604003,60604003,6,6,4,EDO. BOLIVAR,MP. SUCRE,PQ. MOITACO,ESCUELA CONCENTRADA NACIONAL CAMURICA,CASERÍO CAMURICA FRENTE CALLE PRINCIPAL. DERECHA SENDERO CASAS. IZQUIERDA SENDERO CASAS CERCA DE LA IGLESIA CASA,1,286
060604004,60604004,6,6,4,EDO. BOLIVAR,MP. SUCRE,PQ. MOITACO,ESCUELA ESTADAL CONCENTRADA SAN ANTONIO NUMERO 180-247,CASERÍO SAN ANTONIO DE MOITACO FRENTE CALLE PRINCIPAL. DERECHA SENDERO CASAS. IZQUIERDA SENDERO CASAS CERCA DEL AMBULATORIO TIPO I CASA,1,301
060604005,60604005,6,6,4,EDO. BOLIVAR,MP. SUCRE,PQ. MOITACO,ESCUELA ESTADAL UNITARIA NUMERO 248 LA DANTA,CASERÍO LA DANTA FRENTE CALLE PRINCIPAL. DERECHA SENDERO CASAS. IZQUIERDA SENDERO CASAS AL LADO DE LA IGLESIA CASA,1,107
060604006,60604006,6,6,4,EDO. BOLIVAR,MP. SUCRE,PQ. MOITACO,ESCUELA ESTADAL CONCENTRADA MIXTA NUMERO 268 SAN JOSE DEL PAO,CASERÍO SAN JOSE DEL PAO FRENTE CALLE PRINCIPAL. DERECHA TRONCAL 19. IZQUIERDA CAMINO CASAS CASERIO SAN JOSE DEL PAO EDIFICIO,1,251
060604007,60604007,6,6,4,EDO. BOLIVAR,MP. SUCRE,PQ. MOITACO,ESCUELA CONCENTRADA NUMERO 178-861 PERAMANAL,CASERÍO PERAMANAL FRENTE CALLE PRINCIPAL. DERECHA SENDERO CASAS. IZQUIERDA SENDERO CASAS CASERIO PERAMANAL EDIFICIO,1,635
060604008,60604008,6,6,4,EDO. BOLIVAR,MP. SUCRE,PQ. MOITACO,ESCUELA ESTADAL CONCENTRADA MIXTA NUMERO 182 SARRAPIO,CASERÍO SARRAPIO FRENTE CARRETERA PRINCIPAL. DERECHA SENDERO CASAS. IZQUIERDA SENDERO CASAS AL LADO DE LA CASABERA CASA,1,452
060604009,60604009,6,6,4,EDO. BOLIVAR,MP. SUCRE,PQ. MOITACO,ESCUELA ESTADAL CONCENTRADA MIXTA NUMERO 278-249-ESMERALDA,CASERÍO LA ESMERALDA FRENTE CALLE PRINCIPAL. DERECHA SENDERO CASAS. IZQUIERDA SENDERO CASAS CASERIO LA ESMERALDA CASA,1,765
060604010,60604010,6,6,4,EDO. BOLIVAR,MP. SUCRE,PQ. MOITACO,ESCUELA ESTADAL CONCENTRADA MIXTA NUMERO 186-SIN NUMERO,CASERÍO VAQUIRO FRENTE CALLE PRINCIPAL. DERECHA SENDERO CASAS. IZQUIERDA SENDERO CASAS CASERIO EL VAQUIRO CASA,1,300
060604011,60604011,6,6,4,EDO. BOLIVAR,MP. SUCRE,PQ. MOITACO,ESCUELA INTEGRAL BOLIVARIANA TRES MORICHES,CASERÍO TRES MORICHES FRENTE CALLE PRINCIPAL. DERECHA CAMINO CASAS. IZQUIERDA CAMINO CASAS FRENTE A LA BODEGA EL SAMAN EDIFICIO,1,140
060604014,60604014,6,6,4,EDO. BOLIVAR,MP. SUCRE,PQ. MOITACO,COMPLEJO EDUCATIVO LOMA BONITA,CASERÍO LOMA BONITA FRENTE TRONCAL 19. DERECHA CAMINO CASAS. IZQUIERDA CAMINO CASAS A 20 METROS DEL AMBULATORIO RURAL TIPO I CASA,1,68
060605001,60605001,6,6,5,EDO. BOLIVAR,MP. SUCRE,PQ. GUARATARO,ESCUELA BASICA NACIONAL ALFREDO SADEL,SECTOR GUARATARO IZQUIERDA CALLE SAN MIGUEL. FRENTE CALLE SADEL. DERECHA SENDERO CASAS CERCA DEL PDVAL CASA,3,1660
060605002,60605002,6,6,5,EDO. BOLIVAR,MP. SUCRE,PQ. GUARATARO,ESCUELA BASICA NACIONAL GUARATARO,SECTOR CASCO HISTORICO DERECHA CALLE 8. FRENTE CARRERA 2. IZQUIERDA TRONCAL 19 MERCAL CASA,4,2584
060605003,60605003,6,6,5,EDO. BOLIVAR,MP. SUCRE,PQ. GUARATARO,ESCUELA ESTADAL CONCENTRADA NUMERO 112-177- 185 TIGRERA,BARRIO TIGRERA IZQUIERDA CALLE PRINCIPAL. DERECHA SENDERO CASAS. FRENTE TRONCAL 19 ASENTAMIENTO CAMPESINO LA TIGRERA CASA,1,599
060605004,60605004,6,6,5,EDO. BOLIVAR,MP. SUCRE,PQ. GUARATARO,ESCUELA BASICA NACIONAL SIMON RODRIGUEZ,CASERÍO CAMPO VERDE II DERECHA CALLE LUCHADORES. FRENTE CALLE DIVISION. IZQUIERDA TROCHA TERRENO VALDIO POR LA TONCAL 19 DE GUARATARO CASA,1,502
060605006,60605006,6,6,5,EDO. BOLIVAR,MP. SUCRE,PQ. GUARATARO,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA MI REFUGIO,SECTOR BELLO MONTE FRENTE CALLE PRINCIPAL. DERECHA CAMINO CASAS. IZQUIERDA CAMINO CASAS DIAGONAL AL LICEO GUARATARO CASA,1,203
060605007,60605007,6,6,5,EDO. BOLIVAR,MP. SUCRE,PQ. GUARATARO,UNIDAD EDUCATIVA NACIONAL LICEO BOLIVARIANO EL GUARATARO,SECTOR URBANIZACION BELLO MONTE CALLE MARACAY DERECHA CALLE CARACAS. IZQUIERDA CALLE PROSMERO REVEREND. FRENTE CALLE MARACAY MERCAL DE MESIA CASA,1,749
060701001,60701001,6,7,1,EDO. BOLIVAR,MP. SIFONTES,CM. TUMEREMO,UNIDAD EDUCATIVA NACIONAL LA CARATICA,"SECTOR EL BOCHINCHE FRENTE CALLE CASA. IZQUIERDA PROLONGACIÓN CALLE CARABOBO. DERECHA CALLEJÓN PRINCIPAL CALLE CARABOBO SIN NUMERO VIA FUERTE TARABAY, TUMEREMO CASA",4,2511
060701002,60701002,6,7,1,EDO. BOLIVAR,MP. SIFONTES,CM. TUMEREMO,LICEO MONSEÑOR ZABALETA,URBANIZACIÓN NUEVO TUMEREMO DERECHA CALLE PRINCIPAL. IZQUIERDA CALLE VIA AL HOSPITAL. FRENTE CALLE PRINCIPAL SECTOR LICEO NUEVO TUMEREMO EDIFICIO,3,1641
060701003,60701003,6,7,1,EDO. BOLIVAR,MP. SIFONTES,CM. TUMEREMO,ESCUELA NACIONAL BASICA VICENTE MARCANO,SECTOR CARABOBO FRENTE CALLE PRINCIPAL. DERECHA SENDERO CASAS. IZQUIERDA SENDERO CASAS TRANSVERSAL AL DESALLUNO LA NONA EDIFICIO,5,3746
060701004,60701004,6,7,1,EDO. BOLIVAR,MP. SIFONTES,CM. TUMEREMO,ESCUELA ESTADAL CONCENTRADA NUMERO 115-219 LAS TRES ROSAS,SECTOR LAS TRES ROSA IZQUIERDA CALLE SIFONTE. FRENTE CALLE PAEZ DIAGONAL AL HOSPITAL CASA,3,2089
060701005,60701005,6,7,1,EDO. BOLIVAR,MP. SIFONTES,CM. TUMEREMO,ESCUELA LA MANGA,SECTOR LA MANGA VIA EL DORADO DERECHA CALLE FRENTE ALA MANGA DE COLEO. IZQUIERDA CALLE PRINCIPAL. FRENTE TRONCAL 10 BARRIO LA MANGA TUMEREMO CASA,5,3550
060701008,60701008,6,7,1,EDO. BOLIVAR,MP. SIFONTES,CM. TUMEREMO,UNIDAD EDUCATIVA BOLIVARIANA DOCTOR JOSE MIGUEL NUÑEZ,SECTOR SECTOR EL FRIO IZQUIERDA CALLE CALLE SIN NOMBRE. FRENTE CALLE CALLE PRINCIPAL EL FRIO. DERECHA SENDERO EL FRIO CASERIO EL FRIO VIA TUMEREMO EDIFICIO,2,904
060701009,60701009,6,7,1,EDO. BOLIVAR,MP. SIFONTES,CM. TUMEREMO,ESCUELA CONCENTRADA NUMERO 217 EL PARICHE,SECTOR EL PARICHE TUMEREMO DERECHA CALLE PRINCIPAL. FRENTE CALLE PRINCIPAL. IZQUIERDA TRONCAL 10 CASERIO EL PARICHE VIA TUMEREMO CASA,2,1008
060701010,60701010,6,7,1,EDO. BOLIVAR,MP. SIFONTES,CM. TUMEREMO,ESCUELA NACIONAL UNITARIA SIN NUMERO,CASERÍO SAN MARTIN DE TURUNBAN DERECHA CALLE SAN MARTIN DE TURUNBAN. IZQUIERDA CALLE DE LA GALLERA. FRENTE CALLE PRINCIPAL CASERIO SAN MARTIN DE TURUMBAN ANACOCO CASA,1,724
060701012,60701012,6,7,1,EDO. BOLIVAR,MP. SIFONTES,CM. TUMEREMO,ESCUELA UNITARIA ESPERANZA KILOMETRO 50 FE Y ALEGRIA,CASERÍO LA ESPERANZA DERECHA CALLE CASAS. IZQUIERDA CALLE CASAS. FRENTE CALLE PRINCIPAL CASERIO LA ESPERANZA CASA,1,284
060701013,60701013,6,7,1,EDO. BOLIVAR,MP. SIFONTES,CM. TUMEREMO,ESCUELA BASICA NACIONAL UNITARIA SAN JUAN DE VENAMO NUCLEO ESCOLAR RRURAL 495,CASERÍO SAN JUAN DE VENAMO IZQUIERDA CALLE CASA. DERECHA CAMINO CASA. FRENTE CAMINO CASA MERCAL DE SAN JUAN DE VENAMO CASA,1,77
060701014,60701014,6,7,1,EDO. BOLIVAR,MP. SIFONTES,CM. TUMEREMO,ESCUELA ESTADAL HORACIO CABRERA SIFONTES,SECTOR LAS TRES ROSA DERECHA CALLE CALLE CARABOBO. IZQUIERDA CALLE MIRANDA. FRENTE CALLEJÓN LAS TRES ROSA CALLE BOLIVAR CASA,3,2355
060701015,60701015,6,7,1,EDO. BOLIVAR,MP. SIFONTES,CM. TUMEREMO,ESCUELA MUNICIPAL SIFONTES,SECTOR SIFONTE 1 DERECHA CALLE PRINCIPAL. IZQUIERDA CALLE TUMEREMO. FRENTE CALLE SIFONTE FINAL AV.SIFONTES CASA,2,1177
060702001,60702001,6,7,2,EDO. BOLIVAR,MP. SIFONTES,PQ. DALLA COSTA,ESCUELA NACIONAL YURUARY CASERÍO: DALLA COSTA. FRENTE,CALLE BOLIVAR. IZQUIERDA CALLE EL DORADO. DERECHA CALLE PRINCIPAL. REFERENCIA CALLE BOLIVAR,4,2824
060702002,60702002,6,7,2,EDO. BOLIVAR,MP. SIFONTES,PQ. DALLA COSTA,ESCUELA NACIONAL CONCENTRADA SIN NUMERO 263,SECTOR DALLA COSTA IZQUIERDA SENDERO DE TERRENOS. FRENTE CAMINO CASAS. DERECHA PICA TERRENOS POBLADO ANTONIO DE ROSCIO KILOMETRO 31 CARRETERA EL DORADO CASA,1,746
060702003,60702003,6,7,2,EDO. BOLIVAR,MP. SIFONTES,PQ. DALLA COSTA,ESCUELA BASICA KAMARIA PAYAPAL CASERÍO: KAMARIA DE PAYAPAL. FRENTE,CALLE KAMARIA DE PAYAPAL. IZQUIERDA CALLE PRINCIPAL. REFERENCIA COMUNIDAD INDIGENA,1,188
